Valueset OID,Code,Display,Code System OID,Status,Date,FHIR ValueSet Identifier,FHIR Code System URI
,821211,Concreter,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821311,Fencer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821400,Insulation and Home Improvement Installers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821411,Building Insulation Installer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821412,Home Improvement Installer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821511,Paving and Surfacing Labourer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821611,Railway Track Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821700,Structural Steel Construction Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821711,Construction Rigger,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821712,Scaffolder,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821713,Steel Fixer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821714,Structural Steel Erector,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821900,Other Construction and Mining Labourers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821911,Crane Chaser,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821912,Driller's Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821913,Lagger,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821914,Mining Support Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,821915,Surveyor's Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,830000,Factory Process Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831000,Food Process Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831100,Food and Drink Factory Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831111,Baking Factory Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831112,Brewery Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831113,Confectionery Maker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831114,Dairy Products Maker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831115,Fruit and Vegetable Factory Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831116,Grain Mill Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831117,Sugar Mill Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831118,Winery Cellar Hand,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831199,Food and Drink Factory Workers nec,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831200,"Meat Boners and Slicers, and Slaughterers nfd",,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831211,Meat Boner and Slicer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831212,Slaughterer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831300,"Meat, Poultry and Seafood Process Workers nfd",,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831311,Meat Process Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831312,Poultry Process Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,831313,Seafood Process Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832000,Packers and Product Assemblers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832100,Packers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832111,Chocolate Packer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832112,Container Filler,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832113,Fruit and Vegetable Packer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832114,Meat Packer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832115,Seafood Packer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832199,Packers nec,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,832211,Product Assembler,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839000,Miscellaneous Factory Process Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839111,Metal Engineering Process Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839200,Plastics and Rubber Factory Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839211,Plastics Factory Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839212,Rubber Factory Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839300,Product Quality Controllers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839311,Product Examiner,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839312,Product Grader,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839313,Product Tester,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839400,Timber and Wood Process Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839411,Paper and Pulp Mill Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839412,Sawmill or Timber Yard Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839413,Wood and Wood Products Factory Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839900,Other Factory Process Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839911,Cement and Concrete Plant Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839912,Chemical Plant Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839913,Clay Processing Factory Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839914,Fabric and Textile Factory Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839915,Footwear Factory Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839916,Glass Processing Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839917,Hide and Skin Processing Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,839999,Factory Process Workers nec,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841000,"Farm, Forestry and Garden Workers nfd",,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841111,Aquaculture Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841200,Crop Farm Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841211,Fruit or Nut Farm Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841212,Fruit or Nut Picker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841213,"Grain, Oilseed or Pasture Farm Worker",,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841214,Vegetable Farm Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841215,Vegetable Picker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841216,Vineyard Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841299,Crop Farm Workers nec,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841300,Forestry and Logging Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841311,Forestry Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841312,Logging Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841313,Tree Faller,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841400,Garden and Nursery Labourers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841411,Garden Labourer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841412,Horticultural Nursery Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841500,Livestock Farm Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841511,Beef Cattle Farm Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841512,Dairy Cattle Farm Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841513,Mixed Livestock Farm Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841514,Poultry Farm Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841515,Sheep Farm Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841516,Stablehand,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841517,Wool Handler,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841599,Livestock Farm Workers nec,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841611,Mixed Crop and Livestock Farm Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841900,"Other Farm, Forestry and Garden Workers nfd",,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841911,Hunter-Trapper,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841912,Pest or Weed Controller,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,841999,"Farm, Forestry and Garden Workers nec",,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,851000,Food Preparation Assistants nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,851111,Fast Food Cook,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,851200,Food Trades Assistants nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,851211,Pastrycook's Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,851299,Food Trades Assistants nec,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,851311,Kitchenhand,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,890000,Other Labourers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,891000,Freight Handlers and Shelf Fillers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,891100,Freight and Furniture Handlers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,891111,Freight Handler (Rail or Road),,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,891112,Truck Driver's Offsider,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,891113,Waterside Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,891211,Shelf Filler,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899000,Miscellaneous Labourers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899111,Caretaker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899200,Deck and Fishing Hands nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899211,Deck Hand,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899212,Fishing Hand,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899311,Handyperson,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899400,Motor Vehicle Parts and Accessories Fitters nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899411,Motor Vehicle Parts and Accessories Fitter (General),,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899412,Autoglazier,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899413,Exhaust and Muffler Fitter,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899414,Radiator Fitter,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899415,Tyre Fitter,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899500,Printing Assistants and Table Workers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899511,Printer's Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899512,Printing Table Worker,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899611,Recycling or Rubbish Collector,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899711,Vending Machine Attendant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899900,Other Miscellaneous Labourers nfd,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899911,Bicycle Mechanic,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899912,Car Park Attendant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899913,Crossing Supervisor,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899914,Electrical or Telecommunications Trades Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899915,Leaflet or Newspaper Deliverer,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899916,Mechanic's Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899917,Railways Assistant,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899918,Sign Erector,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899921,Ticket Collector or Usher,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899922,Trolley Collector,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,899999,Labourers nec,,active,,http://hl7.org/fhir/vs/anzsco-occupations,http://www.abs.gov.au/ausstats/abs@.nsf/mf/1220.0
,doctor,,,draft,,http://hl7.org/fhir/vs/practitioner-role,http://hl7.org/fhir/practitioner-role
,nurse,,,draft,,http://hl7.org/fhir/vs/practitioner-role,http://hl7.org/fhir/practitioner-role
,pharmacist,,,draft,,http://hl7.org/fhir/vs/practitioner-role,http://hl7.org/fhir/practitioner-role
,researcher,,,draft,,http://hl7.org/fhir/vs/practitioner-role,http://hl7.org/fhir/practitioner-role
,teacher,Teacher/educator,,draft,,http://hl7.org/fhir/vs/practitioner-role,http://hl7.org/fhir/practitioner-role
,ict,ICT professional,,draft,,http://hl7.org/fhir/vs/practitioner-role,http://hl7.org/fhir/practitioner-role
,diagram,Diagram,,draft,,http://hl7.org/fhir/vs/media-subtype,http://hl7.org/fhir/media-subtype
,fax,Fax,,draft,,http://hl7.org/fhir/vs/media-subtype,http://hl7.org/fhir/media-subtype
,scan,Scanned Document,,draft,,http://hl7.org/fhir/vs/media-subtype,http://hl7.org/fhir/media-subtype
,retina,Retina scan,,draft,,http://hl7.org/fhir/vs/media-subtype,http://hl7.org/fhir/media-subtype
,fingerprint,fingerprint,,draft,,http://hl7.org/fhir/vs/media-subtype,http://hl7.org/fhir/media-subtype
,iris,iris,,draft,,http://hl7.org/fhir/vs/media-subtype,http://hl7.org/fhir/media-subtype
,palm,palm,,draft,,http://hl7.org/fhir/vs/media-subtype,http://hl7.org/fhir/media-subtype
,face,face,,draft,,http://hl7.org/fhir/vs/media-subtype,http://hl7.org/fhir/media-subtype
,CTQQ-2012,Cancer Treatment Quality Questionnaire 2012,,draft,,http://hl7.org/fhir/vs/questionnaire-question-name,http://hl7.org/fhir/questionnaire-question-name
,PA.form.A,Pre-admission standard Form A,,draft,,http://hl7.org/fhir/vs/questionnaire-question-name,http://hl7.org/fhir/questionnaire-question-name
